"";"Carimbo.de.data.hora";"Ano.que.estudo.";"ID";"Pergunta";"Resposta";"erros"
"151";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado no ano de 1986 .";NA
"152";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Era um boneco de duas gotinhas de pólio . Hoje ele tem braços  e pernas .";NA
"153";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele chorava porque não tinha nome .";NA
"154";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Através de um concurso .";NA
"155";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Os organizadores  entenderam que o nome deveria ser  zé gotinha pois  receberam  mais de 10 mil cartas do nome zé gotinha.";NA
"156";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X9  Quem levou o prêmio pela escolha do nome ";"Foi um menino do Distrito Federal .";NA
"157";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Para incentivar a vacinação .";NA
"158";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X11  Por que vacina é um assunto sério ";"Porque a vacina e para o nosso bem .";NA
"159";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque a vacina é para nos proteger.";NA
"160";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X13  O que é poliomielite ";"Uma doença que causa paralisia infantil .";NA
"161";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Porque é meio da correspondência da época .";NA
"162";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Força e coragem.";NA
"163";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha como escultor .";NA
"164";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Esse recurso serve para transcrever as falas .";NA
"165";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"sublinhado: ""Darlan virou até nome de prédio residencial na cidade "". Circulado :""Aqui sou uma pessoa ilustre"".";NA
"166";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X19  Qual é o sentido das palavras em destaque ";"O medo acabou e a campanha foi um sucesso.";NA
"167";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa ter muito medo .";NA
"168";"2021/07/08 9:00:58 PM GMT+1";"5º ano";8;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi selecionado do arquivo pessoal Darlan Rosa,seu criador . ";NA
"169";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X1  Quem é Zé Gotinha ";"O mascote da vacina.";NA
"170";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X2  Quem é Darlan Rosa ";"Ele foi o criador do zé gotinha.";NA
"171";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas eram assustadoras antes do zé gotinha.";NA
"172";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado no ano de 1986.";NA
"173";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Era um um boneco de duas gotinhas de pólio. Hoje ele tem braços e pernas . ";NA
"174";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Ele chorava porque não tinha nome.";NA
"175";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Através de um concurso.";NA
"176";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Os organizadores entenderam que o nome deveria ser zé gotinha pois receberam mais de dez mil  cartas com o nome zé gotinha .";NA
"177";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X9  Quem levou o prêmio pela escolha do nome ";"Um menino do Distrito Federal.";NA
"178";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Incentivar a vacinação.";NA
"179";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X11  Por que vacina é um assunto sério ";"Porque a vacina é para o nosso bem.";NA
"180";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque a vacina é para nos proteger.";NA
"181";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X13  O que é poliomielite ";"Uma doença que causa paralisia infantil.";NA
"182";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Porque era o meio de correspondência da época.";NA
"183";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Força e coragem.";NA
"184";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha como escultor.";NA
"185";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Esse recurso serve para transcrever as falas.";NA
"186";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Sublinhado: ""Darlan virou até nome de prédio residencial na cidade"". Circulado: ""Aqui sou uma pessoa ilustre"".";NA
"187";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X19  Qual é o sentido das palavras em destaque ";"O medo acabou e a campanha foi um sucesso.";NA
"188";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa ter muito medo .";NA
"189";"2021/07/08 9:01:34 PM GMT+1";"5º ano";9;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi selecionado do artigo pessoal Darlan Rosa ,seu criador.";NA
"190";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X1  Quem é Zé Gotinha ";"Zé gotinha e o mascote da vacina.";NA
"191";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X2  Quem é Darlan Rosa ";"Darlan Rosa e o criador do Zé Gotinha.";NA
"192";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas eram assustadora antes do Zé Gotinha .";NA
"193";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X4  Quando o Zé Gotinha foi criado ";"O Zé Gotinha foi criado em 1986.";NA
"194";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Era um boneco com duas gotinha de pólio. E a atualmente  ele tem braços e pernas e cabeça.";NA
"195";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Porque ele não tinha nome.";NA
"196";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Através  de um concurso .";NA
"197";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Porque foram enviadas mais de 10 mil cartas com o nome Zé Gotinha.";NA
"198";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X9  Quem levou o prêmio pela escolha do nome ";"Foi um menino do Distrito Federal .";NA
"199";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Incentivar a vacinação  sem medo.";NA
"200";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X11  Por que vacina é um assunto sério ";"Porque a vacina e para o nosso bem.";NA
"201";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X12  Por que não é preciso ter medo de tomar vacina ";"porque a vacina protege de doenças .";NA
"202";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X13  O que é poliomielite ";"Doença que causa paralisia infantil .";NA
"203";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Porque era a única tecnologia  naquela época .";NA
"204";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Possui uma expressão do dócil e amável que derruba as barreiras do medo .";NA
"205";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha  como  escultor .";NA
"206";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Esse recurso serve para transcrever a fala das pessoas da reportagem .";NA
"207";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"sublinhado: Darlan virou até nome de prédio residencial na cidade . Circulado ""Aqui, sou uma pessoa ilustre” .";NA
"208";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X19  Qual é o sentido das palavras em destaque ";"O medo e a campanha foi um sucesso.";NA
"209";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa ter muito medo .";NA
"210";"2021/07/08 9:01:37 PM GMT+1";"5º ano";10;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi selecionado do arquivo pessoal de Darlan Rosa, seu criador.";NA
"211";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X1  Quem é Zé Gotinha ";"O mascote da vacina.";NA
"212";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X2  Quem é Darlan Rosa ";"Ele  foi o criador do Zé Gotinha.";NA
"213";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas eram assustadoras antes do Zé Gotinha.";NA
"214";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X4  Quando o Zé Gotinha foi criado ";"Ele foi criado em 1986.";NA
"215";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Era um boneco com duas gotinhas de pólio. E hoje ele tem braços e pernas.";NA
"216";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Porque ele ainda não tinha um nome.";NA
"217";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Através de um concurso.";NA
"218";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Porque foram enviadas mais de 10 mil cartas com o nome Zé Gotinha.";NA
"219";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X9  Quem levou o prêmio pela escolha do nome ";"Foi um menino do Distrito Federal.";NA
"220";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Incentivar a vacinação sem medo.";NA
"221";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X11  Por que vacina é um assunto sério ";"Porque a vacina é para o nosso bem.";NA
"222";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque ela nos protege de doenças.";NA
"223";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X13  O que é poliomielite ";"Doença que causa paralisia infantil.";NA
"224";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Porque era um meio de correspondência da época.";NA
"225";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Possui uma expressão dócil e amável que derruba as barreiras do medo.";NA
"226";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele trabalha como escultor.";NA
"227";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Esse recurso serve para transcrever falas.";NA
"228";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Sublinhado: Darlan virou até nome de prédio residencial na cidade. Sublinhado: ""Aqui sou uma pessoa ilustre"".";NA
"229";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X19  Qual é o sentido das palavras em destaque ";"O medo acabou e a campanha foi um sucesso.";NA
"230";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa ter muito medo.";NA
"231";"2021/07/08 9:01:38 PM GMT+1";"5º ano";11;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi selecionado do arquivo pessoal de Darlan Rosa, seu criador.";NA
"232";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X1  Quem é Zé Gotinha ";"O mascote da vacina.";NA
"233";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X2  Quem é Darlan Rosa ";"Foi o criador do zé gotinha.";NA
"234";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X3  Como eram as propagandas de vacina antes da criação do Zé Gotinha ";"As propagandas eram assustaras antes do zé gotinha.";"assustaras"
"235";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X4  Quando o Zé Gotinha foi criado ";"Foi criado em 1986.";NA
"236";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X5  Quando nasceu  Zé Gotinha era diferente do que é hoje  Descreva as características do Zé Gotinha quando nasceu  Em seguida  descreva como ele é atualmente ";"Era um boneco com duas gotinhas de pólio. Atualmente ele tem braços e pernas.";NA
"237";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X6  Por que Zé Gotinha aparecia no comercial chorando ";"Porque ele ainda não tinha nome.";NA
"238";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X7  Como foi feita a escolha do nome Zé Gotinha ";"Através de um concurso.";NA
"239";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X8  Por que os organizadores entenderam que o nome deveria ser Zé Gotinha ";"Porque foram enviadas mais de dez mil cartas com o nome Zé Gotinha.";NA
"240";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X9  Quem levou o prêmio pela escolha do nome ";"Foi um menino do distrito federal.";NA
"241";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X10  Qual era a ideia principal da campanha do Zé Gotinha ";"Incentivar as criança a se vacinarem sem medo.";NA
"242";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X11  Por que vacina é um assunto sério ";"Pois a vacina é para nosso bem.";NA
"243";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X12  Por que não é preciso ter medo de tomar vacina ";"Porque a vacina nos protege.";NA
"244";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X13  O que é poliomielite ";"Doença que causa paralisia infantil.";NA
"245";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X14  Levante hipótese do porquê de o concurso ter sido feito por meio de cartas ";"Pois era um jeito de comunicação da época.";NA
"246";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X15  O que há no personagem que incentiva as crianças a se vacinarem ";"Porque ele nos transmiti força e coragem.";NA
"247";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X16  O que o criador do Zé Gotinha faz atualmente ";"Atualmente ele é escultor em Brasília.";NA
"248";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X17  Você deve ter percebido que há vários trechos  ao longo desta reportagem  que estão entre aspas  Para que serve esse recurso nesse texto ";"Esse recurso serve para transcrever as falas.";NA
"249";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X18  No seguinte fragmento há um fato e uma opinião  Sublinhe o fato e circule a opinião  Darlan virou até nome de prédio residencial na cidade   Aqui  sou uma pessoa ilustre   brinca ";"Sublinhado: Darlan virou nome de prédio residencial na cidade. Circulado Aqui, sou uma pessoa ilustre”.";NA
"250";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X19  Qual é o sentido das palavras em destaque ";"O medo acabou e a campanha foi um sucesso.";NA
"251";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X20  Explique o que significa  morrer de medo  neste fragmento ";"Significa ter muito medo.";NA
"252";"2021/07/08 9:01:52 PM GMT+1";"5º ano";12;"X21   A imagem mostra o primeiro esboço de Zé Gotinha  isto é  o desenho inicial do personagem  com seus traços gerais  De onde a reportagem selecionou esse desenho ";"Foi selecionado do arquivo pessoal de Darlan Rosa, seu criador.";NA
"253";"2021/07/08 9:02:02 PM GMT+1";"5º ano";13;"X1  Quem é Zé Gotinha ";"Foi o mascote da vacina.";NA
"254";"2021/07/08 9:02:02 PM GMT+1";"5º ano";13;"X2  Quem é Darlan Rosa ";"Foi o criador do Zé Gotinha.";NA
